Arianna	F	0.994487951548059
Lillian	F	0.9961516230572418
Kiara	F	0.9837994611363
Riley	F	0.9957441280085573
Crystal	F	0.9798975294692979
Mckenzie	F	0.9897237369545312
Meghan	F	0.9653167360376735
Skylar	F	0.9918838366684053
Ana	F	0.9881773268747641
Britney	F	0.9558652253722266
Angelica	F	0.9813095766871792
Kennedy	F	0.9931804865071665
Chelsea	F	0.984690657610875
Daisy	F	0.9893158104866626
Kristen	F	0.9673366669732196
Veronica	F	0.9833751634312496
Isabelle	F	0.9927642412137928
Summer	F	0.9887996840568234
Hope	F	0.986659361787292
Brittney	F	0.9368621167072346
Lydia	F	0.9924594514041294
Hayley	F	0.9769674410211342
Evelyn	F	0.9959904972847912
Bethany	F	0.9809237927602374
Shannon	F	0.9629518460104293
Karen	F	0.9817812513710643
Michaela	F	0.978547015726388
Jamie	F	0.9793342141163447
Daniela	F	0.9894575985590505
Angelina	F	0.9920851452387486
Kaitlin	F	0.9511930576907374
Karina	F	0.9810183275108979
Sophie	F	0.9927061198219657
Sofia	F	0.9960676506490702
Diamond	F	0.9666472464145973
Payton	F	0.9901154772386308
Cynthia	F	0.9781492443343673
Alexia	F	0.9851927708335505
Valerie	F	0.9893734265722963
Monica	F	0.9781212510532364
Peyton	F	0.992727257556083
Carly	F	0.983115564466554
Bianca	F	0.9840066515807159
Hanna	F	0.9782290027194978
Brenda	F	0.9727183160350831
Rebekah	F	0.9774785592281366
Alejandra	F	0.9809600133856244
Mya	F	0.9911384519850961
Avery	F	0.9958769436543413
Brooklyn	F	0.9948765920889684
Ashlyn	F	0.9854996085276037
Lindsay	F	0.9681709364713128
Ava	F	0.9979567049096174
Desiree	F	0.9709793613376029
Alondra	F	0.9843095497916005
Camryn	F	0.9818453693545444
Ariel	F	0.9879057882861767
Naomi	F	0.9921697350650331
Jordyn	F	0.9899131612028742
Kendra	F	0.9828303626732521
Mckenna	F	0.9859281122824823
Holly	F	0.9777820701180535
Julie	F	0.9787664137874879
Kendall	F	0.9891876908610978
Kara	F	0.9799897330173223
Jasmin	F	0.9729152155264911
Selena	F	0.982461567962622
Esmeralda	F	0.982489775864153
Amaya	F	0.9863523805442763
Kylee	F	0.9872039643777445
Maggie	F	0.9859750997125585
Makenzie	F	0.9871696353362517
Claudia	F	0.9711729940592455
Kyra	F	0.9796561644665382
Cameron	F	0.9767941917783831
Karla	F	0.9796551577151008
Kathleen	F	0.9693730396123874
Abby	F	0.9824895175925688
Delaney	F	0.9859286994991089
Amelia	F	0.9951167935974785
Casey	F	0.9675451267898705
Serena	F	0.9779550578392175
Savanna	F	0.9784983785532696
Aaliyah	F	0.9945590488299364
Giselle	F	0.98750063231471
Mallory	F	0.9812016673638919
April	F	0.9790781079038827
Adrianna	F	0.9851742012219694
Raven	F	0.9745134199484273
Christine	F	0.967767477757665
Kristina	F	0.9675513678024328
Nina	F	0.9828017730703958
Asia	F	0.9671732508071483
Natalia	F	0.9913379791165132
Valeria	F	0.9900541655868241
Aubrey	F	0.993804888386117
Lauryn	F	0.9734160010706995
Kate	F	0.987606436789836
Patricia	F	0.9685654413967069
Jazmin	F	0.9817529515101848
Rachael	F	0.9564299678558961
Katelynn	F	0.9719698828935027
Cierra	F	0.9365480153241708
Alison	F	0.9826132970267106
Nancy	F	0.9704954790590734
Macy	F	0.9803143032977777
Elena	F	0.9890542893775093
Kyla	F	0.9831337248080033
Katrina	F	0.9579731951862379
Jazmine	F	0.9799930990960236
Joanna	F	0.9831627550348644
Tara	F	0.963211424972079
Gianna	F	0.992456279613711
Juliana	F	0.9891576480232346
Fatima	F	0.9830142799900252
Sadie	F	0.9912991489347515
Allyson	F	0.9813376043329652
Gracie	F	0.9901077078413137
Guadalupe	F	0.9765032846403635
Genesis	F	0.9916194701629513
Yesenia	F	0.9575519614227898
Julianna	F	0.987320847932826
Skyler	F	0.9790316296416384
Tatiana	F	0.9748098364185901
Alexus	F	0.9302309601820303
Alana	F	0.9873891318943925
Elise	F	0.9870701352181825
Kirsten	F	0.9522316872356273
Nadia	F	0.9833205364415118
Sandra	F	0.9686914661562602
Ruby	F	0.991245560754393
Dominique	F	0.9479031019431516
Haylee	F	0.9800745393445676
Jayla	F	0.9878154058608553
Tori	F	0.9686102872002592
Cindy	F	0.9657283987792592
Ella	F	0.9964545744686543
Sidney	F	0.9634927884587587
Tessa	F	0.9846927373890911
Carolina	F	0.9786483208611781
Jaqueline	F	0.9495875891598266
Camille	F	0.983536190919331
Carmen	F	0.9806765020665469
Whitney	F	0.9682983052745132
Vivian	F	0.9885458531973734
Priscilla	F	0.9755741872908249
Bridget	F	0.9744501338054882
Celeste	F	0.9769326107651602
Kiana	F	0.9665372616680498
Makenna	F	0.9840283708259395
Alissa	F	0.9661625078435672
Madeleine	F	0.9808378273808813
Miriam	F	0.98195542153205
Natasha	F	0.9720585780439462
Ciara	F	0.9708433152963903
Cecilia	F	0.9848801688477575
Kassandra	F	0.9679475220125866
Mercedes	F	0.963512777536078
Reagan	F	0.9904363611328717
Aliyah	F	0.9877645181073035
Josephine	F	0.987572596609131
Charlotte	F	0.9937173502891079
Rylee	F	0.9907029374774872
Shania	F	0.9489809572710218
Kira	F	0.9810683499307093
Meredith	F	0.9726079796265248
Eva	F	0.9911179394536666
Lisa	F	0.9650943023143971
Dakota	F	0.9831587391049675
Hallie	F	0.9718092761636907
Anne	F	0.9716931895897044
Rose	F	0.9830141869958215
Liliana	F	0.989181636504385
Kristin	F	0.9349729005815887
Deanna	F	0.9571138531971477
Imani	F	0.9754889495099074
Marisa	F	0.9448719401452071
Kailey	F	0.9770410611378332
Annie	F	0.9790724304535227
Nia	F	0.9752140510803391
Carolyn	F	0.9644941720974923
Anastasia	F	0.982858012639708
Brenna	F	0.9684014646785958
Dana	F	0.9674506350651505
Shayla	F	0.9686319771293419
Ashlee	F	0.9429482667279006
Kassidy	F	0.9740425692551798
Alaina	F	0.9855369536312079
Wendy	F	0.9672453026351002
Rosa	F	0.9706150458341466
Logan	F	0.9767384452882576
Tabitha	F	0.9628666234907131
Paola	F	0.9709057923827931
Callie	F	0.9838388477889188
Addison	F	0.9941823983545484
Lucy	F	0.9910501401668665
Gillian	F	0.9376846941018726
Clarissa	F	0.9687570065994986
Esther	F	0.9844095601633874
Destinee	F	0.955630310648068
Josie	F	0.9829823307281657
Denise	F	0.9660298609232061
Katlyn	F	0.8929295011727115
Mariana	F	0.9838119930954655
Bryanna	F	0.9635610447025409
Emilee	F	0.9718302422868272
Georgia	F	0.9815374885442483
Kamryn	F	0.979572074258965
Deja	F	0.9372082566933001
Ashleigh	F	0.9358407447112005
Cristina	F	0.959201047776722
Ruth	F	0.9800787089502924
Baylee	F	0.9750249580625079
Heaven	F	0.9814938514626873
Raquel	F	0.9660682269257305
Monique	F	0.9287808064908689
Teresa	F	0.9674939434245189
Helen	F	0.9771680584170767
Krystal	F	0.9593927580531509
Tiana	F	0.9712261744770077
Cassie	F	0.9489066386917528
Kayleigh	F	0.981649038719915
Marina	F	0.969141222062088
Ivy	F	0.9839392710177072
Heidi	F	0.9799124964311455
Clara	F	0.9874012804935488
Ashton	F	0.9454867001777612
Meagan	F	0.9188166784678097
Gina	F	0.9406979966870876
Linda	F	0.9689654135400096
Gloria	F	0.9720882860267618
Jacquelyn	F	0.9507283942742804
Ellie	F	0.9905576140407963
Jenny	F	0.9614395142152222
Renee	F	0.9585472057213207
Daniella	F	0.9803470386020552
Lizbeth	F	0.9701683566771012
Anahi	F	0.9725537210887342
Virginia	F	0.9708252324328478
Gisselle	F	0.9540151497721032
Kaitlynn	F	0.9572783430584525
Julissa	F	0.9756394110106102
Cheyanne	F	0.95165909433124
Lacey	F	0.9731569234866931
Haleigh	F	0.9545649333957045
Marie	F	0.9691398098693895
Martha	F	0.9645956609477588
Eleanor	F	0.9875232527919232
Kierra	F	0.94065523320239
Tiara	F	0.936907980689388
Talia	F	0.9785326926327108
Eliza	F	0.9833817674863198
Kaylie	F	0.9744639397626897
Mikaela	F	0.9677821089002496
Harley	F	0.9787619905627911
Jaden	F	0.9378396329134177
Hailee	F	0.966957917508411
Madalyn	F	0.9737840601335115
Kasey	F	0.955284445425979
Ashlynn	F	0.9796215513135733
Brandi	F	0.9276581679685896
Lesly	F	0.9617240160021762
Elisabeth	F	0.968431306486668
Allie	F	0.9827813137309516
Viviana	F	0.9740655665925653
Cara	F	0.965464948143434
Marisol	F	0.9663926811126199
India	F	0.9576408763592822
Litzy	F	0.9462561547160722
Tatyana	F	0.9183544021858638
Melody	F	0.9850711408946877
Jessie	F	0.9665829384433272
Brandy	F	0.9257542466428466
Alisha	F	0.9611345567555796
Hunter	F	0.9495723235179249
Noelle	F	0.9782641849342323
Carla	F	0.9622907040711121
Francesca	F	0.9740731713429155
Tia	F	0.9518847032012048
Layla	F	0.9923973463869675
Krista	F	0.9373548991730963
Zoey	F	0.9919082264112035
Carley	F	0.9545275290267643
Janet	F	0.950486655708087
Carissa	F	0.9485041448550032
Iris	F	0.9815132127489593
Susan	F	0.9595380606193482
Kaleigh	F	0.9591928566176603
Tyler	F	0.9453377061006606
Tamara	F	0.9465221835399265
Theresa	F	0.9512688679387495
Yasmine	F	0.9487116958994168
Tatum	F	0.9773573730695582
Sharon	F	0.958176512205553
Alice	F	0.9844196717148648
Yasmin	F	0.9657507608490438
Tamia	F	0.9574921973327598
Abbey	F	0.9435323723789
Alayna	F	0.9828518980256366
Kali	F	0.9742507334390297
Lilly	F	0.9879558045269886
Bailee	F	0.9679590643958952
Lesley	F	0.9272484816385985
Mckayla	F	0.959429892891878
Ayanna	F	0.9613674810067011
Serenity	F	0.9903367726904855
Karissa	F	0.9509536068920355
Precious	F	0.9429321615380059
Jane	F	0.9774144244072476
Maddison	F	0.9768035529487117
Jayda	F	0.9770725211507586
Lexi	F	0.9802931610155654
Kelsie	F	0.9509882228611944
Phoebe	F	0.9788660381892357
Halle	F	0.9656982087548039
Kiersten	F	0.9466329233305868
Kiera	F	0.9707716563938298
Tyra	F	0.9114176088796515
Annika	F	0.9726604974519477
Felicity	F	0.9671189276766119
Taryn	F	0.9601630910144539
Kaylin	F	0.9701305015717586
Ellen	F	0.9647670191130581
Kiley	F	0.9658692306610868
Jaclyn	F	0.9403837564726923
Rhiannon	F	0.937333840742125
Madisyn	F	0.9740107936685627
Colleen	F	0.9333754205746495
Joy	F	0.9728479065388146
Charity	F	0.9534515506168437
Pamela	F	0.9500923938277536
Tania	F	0.9527313141263293
Fiona	F	0.9819220053718553
Kaila	F	0.9439387801391321
Irene	F	0.9651440571991827
Alyson	F	0.9678179794316826
Annabelle	F	0.9876479480046944
Emely	F	0.9771737127396428
Angelique	F	0.9661310574014494
Alina	F	0.9819562008583421
Johanna	F	0.9717930465598359
Regan	F	0.9573205969952601
Janelle	F	0.9733632031087164
Janae	F	0.9568353856380691
Madyson	F	0.9661742039240295
Paris	F	0.980088144473261
Justine	F	0.9312161233629191
Chelsey	F	0.9325505214571072
Sasha	F	0.9750489836044292
Paulina	F	0.9633339295531762
Mayra	F	0.9487171728272275
Zaria	F	0.9587845478584079
Skye	F	0.974168649817708
Cora	F	0.9830498101575385
Brisa	F	0.9510650666567222
Emilie	F	0.962505691452003
Felicia	F	0.9109573093451793
Tianna	F	0.9473328564471559
Larissa	F	0.9541405994636926
Macie	F	0.9741120663858825
Aurora	F	0.9850367829527702
Sage	F	0.9756381882166821
Lucia	F	0.9804995295858788
Alma	F	0.9611116740628786
Chasity	F	0.9383476495952167
Ann	F	0.9548220477235091
Deborah	F	0.9590993636790409
Nichole	F	0.9312270625232651
Jayden	F	0.975677381028101
Alanna	F	0.9708002525365299
Malia	F	0.9786713278111393
Carlie	F	0.9565613700261104
Angie	F	0.9727889053658786
Nora	F	0.9869191437455498
Sylvia	F	0.9697321791377513
Carrie	F	0.9363893959573294
Kailee	F	0.961133101861586
Elaina	F	0.9765433937549409
Sonia	F	0.9579855623209463
Barbara	F	0.9591194672638579
Kenya	F	0.9615513617795333
Genevieve	F	0.9813560023646877
Piper	F	0.9870747118455353
Marilyn	F	0.970166793266262
Amari	F	0.972873090032242
Macey	F	0.9559231447860154
Marlene	F	0.9538330470045344
Julianne	F	0.9559080080892357
Tayler	F	0.9192062901829201
Brooklynn	F	0.9839830531972
Lorena	F	0.9492697670695925
Perla	F	0.968473512832179
Elisa	F	0.9703038976507962
Eden	F	0.9843297589387228
Kaley	F	0.9495753788051895
Leilani	F	0.9824922156639465
Miracle	F	0.9732946781440357
Devin	F	0.9273124233230061
Aileen	F	0.9690972849110685
Chyna	F	0.9124424424726645
Esperanza	F	0.9527094142492156
Athena	F	0.9788210141112893
Regina	F	0.9673680075021106
Adrienne	F	0.9585094121983982
Shyanne	F	0.9401251727493527
Luz	F	0.9568325882593127
Tierra	F	0.8943638380733334
Clare	F	0.961116972242892
Cristal	F	0.9368751471322926
Eliana	F	0.9854384807610242
Kelli	F	0.8795770463524447
Eve	F	0.9685041346368154
Sydnee	F	0.9331737286745528
Madelynn	F	0.9725093597718669
Breana	F	0.8850295288554051
Melina	F	0.9672240697448636
Arielle	F	0.9713719750077058
Justice	F	0.9710060461999166
Toni	F	0.9388942275521674
Corinne	F	0.9581534110342792
Abbigail	F	0.960591550294651
Maia	F	0.966418480210444
Tess	F	0.9513465189268577
Ciera	F	0.8746086417781082
Ebony	F	0.9075157346532963
Lena	F	0.9756501792729351
Maritza	F	0.9523898732056442
Lexie	F	0.9668100402482883
Isis	F	0.9415029174943453
Aimee	F	0.9561056613009723
Leticia	F	0.9396514668436684
Sydni	F	0.8890931456185238
Sarai	F	0.9733332730798063
Halie	F	0.8381462329075539
Alivia	F	0.9831800091147918
Destiney	F	0.9045144502271061
Laurel	F	0.9552537374563125
Edith	F	0.9626597343881712
Fernanda	F	0.973237474530029
Carina	F	0.9502722303709805
Amya	F	0.9624296164917714
Destini	F	0.9217718173823608
Aspen	F	0.9705635711089318
Nathalie	F	0.9651746928240644
Paula	F	0.9578141182946288
Tanya	F	0.9351895550269399
Tina	F	0.9367326262726035
Frances	F	0.9628180970252962
Christian	F	0.9278546979301795
Elaine	F	0.9616135104108271
Shayna	F	0.9328046658535052
Aniya	F	0.973845846552277
Mollie	F	0.9565782582006398
Ryan	F	0.9701681848513611
Essence	F	0.9415545603161928
Simone	F	0.9640748517348824
Kyleigh	F	0.9759526693823106
Nikki	F	0.9276264029975874
Anya	F	0.9718374053242335
Reyna	F	0.9625679193629044
Savanah	F	0.9350947677841033
Kaylyn	F	0.9487258812164427
Nicolette	F	0.9341110382926997
Abbie	F	0.9508279432000766
Montana	F	0.92369563193673
Kailyn	F	0.9665541300520282
Itzel	F	0.9741572724229283
Leila	F	0.9816696576184976
Cayla	F	0.9326241567899607
Stacy	F	0.9499175588430739
Robin	F	0.9400618250456323
Araceli	F	0.9547977914413026
Candace	F	0.9220765204959108
Dulce	F	0.9699125500316198
Noemi	F	0.9616939268976564
Aleah	F	0.9675641737032007
Jewel	F	0.9538275001274752
Ally	F	0.9574269368621131
Mara	F	0.9595617725385995
Nayeli	F	0.9765143508508487
Karlee	F	0.961373433879084
Keely	F	0.9330302539433191
Micaela	F	0.9465504215514278
Alisa	F	0.9511765206330784
Desirae	F	0.9325189794279257
Leanna	F	0.9589040201809208
Antonia	F	0.9471659108071112
Judith	F	0.9574934984267444
Brynn	F	0.9788680637053683
Jaelyn	F	0.9692524352979752
Raegan	F	0.9762917897263889
Katelin	F	0.8481929808801406
Sienna	F	0.9794917572895194
Celia	F	0.9580496859081772
Yvette	F	0.9345961964752949
Juliet	F	0.9757615023282856
Anika	F	0.9679560188527316
Emilia	F	0.9792968938895431
Calista	F	0.9375480765505138
Carlee	F	0.9579171862407369
Eileen	F	0.958805686022328
Kianna	F	0.9345006333921874
Thalia	F	0.9560880909606322
Rylie	F	0.9773509103874299
Rosemary	F	0.9644311836753581
Daphne	F	0.9715020759890557
Kacie	F	0.9272435214744362
Karli	F	0.941596837304576
Micah	F	0.9537591827372888
Ericka	F	0.9163167065039143
Jadyn	F	0.9458153515102724
Lyndsey	F	0.8927019309580889
Hana	F	0.9570693804560293
Haylie	F	0.9507551600636004
Madilyn	F	0.9760455048174876
Blanca	F	0.9314652896405236
Laila	F	0.9856119870758729
Kayley	F	0.939012043457859
Katarina	F	0.9341546865070108
Kellie	F	0.8860087203429918
Maribel	F	0.9398121102887508
Sandy	F	0.9261254690327285
Joselyn	F	0.9698151774803212
Kaelyn	F	0.968567584886996
Kathy	F	0.933923919809068
Madisen	F	0.8949906379344281
Carson	F	0.936771056956979
Margarita	F	0.9322102439079548
Stella	F	0.9866861688803942
Juliette	F	0.973618321918574
Devon	F	0.909342893059382
Bria	F	0.9572714186620577
Camila	F	0.9887330360601972
Donna	F	0.9390577877503823
Helena	F	0.9681221205630421
Lea	F	0.9623663596271061
Jazlyn	F	0.9705401806265831
Jazmyn	F	0.9498549149256146
Skyla	F	0.9669074485799036
Christy	F	0.9120651955339779
Joyce	F	0.9540773574400854
Katharine	F	0.9175965130663093
Karlie	F	0.9540499104195419
Lexus	F	0.8973229579271638
Alessandra	F	0.974430964833843
Salma	F	0.9557951520866294
Delilah	F	0.9799606907568137
Moriah	F	0.950868187220775
Beatriz	F	0.9294533203769019
Celine	F	0.9524514486646435
Lizeth	F	0.9415981873724054
Brianne	F	0.9111627894861025
Kourtney	F	0.9408527634886874
Sydnie	F	0.8813151788455493
Mariam	F	0.9637729906311396
Stacey	F	0.928029225029175
Robyn	F	0.9386239994172394
Hayden	F	0.9798115649136472
Janessa	F	0.9614644878484384
Kenzie	F	0.972808143942686
Jalyn	F	0.8912678941328183
Sheila	F	0.9316157228542452
Meaghan	F	0.7953473301512147
Aisha	F	0.9638548264740917
Shawna	F	0.8734083084625975
Jaida	F	0.9586327010898811
Estrella	F	0.9653578101380446
Marley	F	0.9787607411180376
Melinda	F	0.9337120158266607
Ayana	F	0.9527579378193896
Karly	F	0.9426156346310502
Devyn	F	0.9460128170852634
Nataly	F	0.9655247300951529
Loren	F	0.9192570190741853
Rosalinda	F	0.9136633075383283
Brielle	F	0.9802418900915815
Laney	F	0.9651253928379842
Sally	F	0.9419807309851388
Lizette	F	0.9075907741499663
Tracy	F	0.9201461097624661
Lilian	F	0.9695504147870061
Rebeca	F	0.9434656223886201
Chandler	F	0.9283884826545995
Jenifer	F	0.8684164789482174
Diane	F	0.9201900890476096
Valentina	F	0.981480076937935
America	F	0.9588822118100939
Candice	F	0.9242869176060483
Abigayle	F	0.9271895820358715
Susana	F	0.9331522706157664
Aliya	F	0.9573774440383565
Casandra	F	0.8641287606384059
Harmony	F	0.978732458524938
Jacey	F	0.9431864357598081
Alena	F	0.9606774260597493
Aylin	F	0.9651425126755715
Carol	F	0.9318138175930527
Shea	F	0.9430107363274398
Stephany	F	0.9363703173152773
Aniyah	F	0.9820789425868773
Zoie	F	0.9625021032367692
Jackeline	F	0.9229794007811192
Alia	F	0.9556845429766899
Gwendolyn	F	0.9687174644872392
Savana	F	0.9143997173992533
Damaris	F	0.9450275112135506
Violet	F	0.983733508920692
Marian	F	0.9344810936408665
Anita	F	0.9351058430324769
Jaime	F	0.9053537515675075
Alexandrea	F	0.9068693587831257
Dorothy	F	0.9523607613131825
Jaiden	F	0.9402735128004582
Kristine	F	0.9109883088941831
Carli	F	0.9310712591556018
Gretchen	F	0.9395020573500082
Janice	F	0.9398345753806753
Annette	F	0.9442907319049201
Mariela	F	0.9414964717611068
Amani	F	0.962278182864016
Maura	F	0.9374254190144266
Bella	F	0.9877425293480225
Kaylynn	F	0.9599992416285235
Lila	F	0.9800392248822775
Armani	F	0.9554663158780144
Anissa	F	0.9208821895241598
Aubree	F	0.9799881472241201
Kelsi	F	0.9169390972191784
Greta	F	0.9615660537421872
Kaya	F	0.9578363359725194
Kayli	F	0.9272213407118353
Lillie	F	0.9674080403245904
Willow	F	0.9794015383276263
Ansley	F	0.9606486492867216
Catalina	F	0.9669970561680648
Lia	F	0.9721510746558041
Maci	F	0.9724570347005403
Mattie	F	0.9505846840120266
Celina	F	0.9366577837928696
Shyann	F	0.9209099946631462
Alysa	F	0.8913450997471885
Jaquelin	F	0.8771079230034003
Quinn	F	0.9764829993129643
Cecelia	F	0.962089143668234
Kallie	F	0.9556716787160271
Kasandra	F	0.8829815633022489
Chaya	F	0.9589509729005004
Hailie	F	0.9390390244109122
Haven	F	0.9698015849065194
Maegan	F	0.8174339713757504
Maeve	F	0.9668605211386809
Rocio	F	0.9203080048694063
Yolanda	F	0.9215979540964593
Christa	F	0.9004663667918608
Gabriel	F	0.884431971346279
Kari	F	0.9156350578108942
Noelia	F	0.9324969608897792
Jeanette	F	0.9123210305034611
Kaylah	F	0.931022652189023
Marianna	F	0.9541628678516154
Nya	F	0.9363665913614148
Kennedi	F	0.9685402223130243
Presley	F	0.977174829053595
Yadira	F	0.9307710385328715
Elissa	F	0.9416064443053014
Nyah	F	0.9370711522512896
Shaina	F	0.8980836014350807
Reilly	F	0.9182877906818466
Alize	F	0.9133720949554741
Amara	F	0.9676034793616878
Arlene	F	0.934646292799594
Izabella	F	0.9815667369797777
Lyric	F	0.9715218230042294
Aiyana	F	0.9581110725307137
Allyssa	F	0.8900417003494978
Drew	F	0.9370978942117598
Rachelle	F	0.908330502115574
Adeline	F	0.9772396396618754
Jacklyn	F	0.9180042787823728
Jesse	F	0.898705497616912
Citlalli	F	0.8592627778429985
Giovanna	F	0.9561712486603764
Liana	F	0.9642068377972544
Brook	F	0.9057855101678838
Graciela	F	0.9297370265928333
Princess	F	0.9525916440415306
Selina	F	0.9442118992463343
Chanel	F	0.9539069527140538
Elyse	F	0.9610056239942647
Cali	F	0.9713282087653194
Berenice	F	0.91645708281046
Iliana	F	0.9557944035955993
Jolie	F	0.9608556228793029
Annalise	F	0.9661769998651525
Caitlynn	F	0.9013033700130819
Christiana	F	0.9386435614746628
Sarina	F	0.9330029434759659
Cortney	F	0.7871148424461124
Darlene	F	0.9349947729038793
Dasia	F	0.9144333272267414
London	F	0.9794612647586722
Yvonne	F	0.921659119049393
Karley	F	0.9377883583594301
Shaylee	F	0.9397377761189322
Kristy	F	0.8951678285483496
Myah	F	0.960639270816546
Ryleigh	F	0.9806482957961828
Amira	F	0.9691171226016901
Juanita	F	0.9089090664754638
Dariana	F	0.9154515566967454
Teagan	F	0.9770262059023445
Kiarra	F	0.860323208771633
Ryann	F	0.9534286180289512
Yamilet	F	0.9307475835093698
Sheridan	F	0.8537983751062004
Alexys	F	0.8738547686677107
Baby	F	0.7432476144938058
Kacey	F	0.9307627135432969
Shakira	F	0.8832688080807186
Dianna	F	0.9198773272488077
Lara	F	0.9540260412658081
Isabela	F	0.9633096136574288
Reina	F	0.9492752627770138
Shirley	F	0.9389553050193025
Jaycee	F	0.9590902686968654
Silvia	F	0.9358794613904865
Tatianna	F	0.9090844246488446
Eryn	F	0.9228555424014346
Ingrid	F	0.9554301137782393
Keara	F	0.8599276353858589
Randi	F	0.9039242588084446
Reanna	F	0.8433600719334509
Kalyn	F	0.9043722577336054
Lisette	F	0.883007789590732
Monserrat	F	0.952583954928715
Abril	F	0.9534824653344842
Ivana	F	0.9326891423436269
Lori	F	0.920048622448961
Darby	F	0.9198208998468511
Kaela	F	0.8672559133596512
Maranda	F	0.8430434090399692
Parker	F	0.9715767002088888
Darian	F	0.7732650922228392
Jasmyn	F	0.9139041788313461
Jaylin	F	0.9557264288842097
Katia	F	0.9216648266763097
Ayla	F	0.9733309184754353
Bridgette	F	0.9288023640456331
Elyssa	F	0.9254252308752294
Hillary	F	0.9266381832353101
Kinsey	F	0.9399956107542887
Yazmin	F	0.9471787648523051
Caleigh	F	0.9325961715006926
Rita	F	0.9347957144702786
Asha	F	0.9358315352173899
Dayana	F	0.9664185480318352
